workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
255,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.89,0.07,1.0,0.75,"""It's gross.""",11,M,Ethan,negative,control,listener,,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,small,big-small,small,,,succulent,,,0,negative,0.93,0.82,0.87,0.1,"""The succulent was small.""",12,F,Emily,,main_stimulus,thing,flipped,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,bad,good-bad,good,,,weather,,,1,negative,0.97,0.62,0.26,0.96,"""The weather wasn't bad.""",13,M,Gregory,,main_stimulus,thing,normal,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.89,0.79,0.96,0.88,"""It's tasty.""",14,F,Dora,positive,control,listener,,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,long,long-short,long,,,trail,,,0,positive,0.83,0.41,0.93,0.79,"""The trail was long.""",15,M,Patrick,,main_stimulus,thing,normal,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.95,0.02,0.77,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,good,good-bad,good,F,Kathleen,presentation,,,1,positive,0.96,0.04,0.04,0.98,"""Her presentation wasn't good.""",17,M,Anthony,,main_stimulus,human,normal,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.96,0.04,0.95,0.74,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,short,long-short,long,M,George,speech,,,0,negative,0.8,0.05,0.61,0.83,"""His speech was short.""",19,F,Emily,,main_stimulus,human,normal,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
255,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.05,0.07,0.08,0.77,"""It's gross.""",20,M,Robert,positive,control,listener,,[],40,Yes,,2,1,1,Female,English,Chrome,Windows,1024,1280,12.661866666666668,
289,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.0,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,0.99,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,short,long-short,long,M,Tyler,speech,,,0,negative,0.94,0.05,0.88,1.0,"""His speech was short.""",5,F,Ashley,,main_stimulus,human,normal,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.96,0.0,0.01,1.0,"""It's gross.""",6,M,Robert,positive,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,0.0,0.99,0.78,"""It's boring.""",7,F,Lucy,negative,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,bad,good-bad,bad,,,weather,,,1,negative,0.95,0.03,0.11,0.12,"""The weather wasn't bad.""",8,F,Jessica,,main_stimulus,thing,flipped,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,small,big-small,small,,,succulent,,,0,negative,0.99,1.0,1.0,0.0,"""The succulent was small.""",9,M,Larry,,main_stimulus,thing,flipped,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,1.0,"""It's tasty.""",10,F,Sarah,negative,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,long,long-short,short,F,Lisa,speech,,,0,positive,0.99,0.01,0.98,0.09,"""Her speech was long.""",11,M,Brian,,main_stimulus,human,flipped,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.95,0.97,1.0,1.0,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.98,0.92,1.0,0.98,"""It's tasty.""",13,F,Dora,positive,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.09,0.0,0.07,1.0,"""It's boring.""",14,F,Caroline,positive,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,fast,fast-slow,fast,F,Dorothy,driver,,,1,positive,0.87,0.2,0.14,0.91,"""Her driving wasn't fast.""",15,M,Daniel,,main_stimulus,human,normal,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,good,good-bad,good,,,weather,,,1,positive,0.82,0.15,0.1,0.84,"""The weather wasn't good.""",16,M,Michael,,main_stimulus,thing,normal,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.02,0.97,0.0,0.92,"""It's entertaining.""",17,M,George,negative,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,slow,fast-slow,slow,F,Emily,driver,,,1,negative,0.91,0.93,0.1,0.09,"""Her driving wasn't slow.""",18,M,Jacob,,main_stimulus,human,flipped,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,big,big-small,big,,,succulent,,,0,positive,0.91,0.9,0.95,0.93,"""The succulent was big.""",19,M,Alexander,,main_stimulus,thing,normal,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
289,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.98,0.08,0.98,0.9,"""It's gross.""",20,M,Ethan,negative,control,listener,,[],42,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,9.454233333333333,
118,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.85,1.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.85,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,long,long-short,long,,,trail,,,0,positive,1.0,1.0,0.85,0.93,"""The trail was long.""",5,F,Amy,,main_stimulus,thing,normal,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,good,good-bad,good,M,Timothy,presentation,,,1,positive,1.0,1.0,0.0,1.0,"""His presentation wasn't good.""",6,F,Michelle,,main_stimulus,human,normal,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,1.0,1.0,0.06,0.92,"""It's gross.""",7,M,Robert,positive,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,1.0,0.94,0.96,1.0,"""It's tasty.""",8,F,Dora,positive,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.81,0.9,0.92,0.77,"""It's entertaining.""",9,M,Mark,positive,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,0.98,0.97,0.94,"""It's boring.""",10,F,Lucy,negative,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,small,big-small,big,,,succulent,,,1,negative,0.93,0.96,0.0,1.0,"""The succulent wasn't small.""",11,F,Virginia,,main_stimulus,thing,normal,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.91,0.89,0.0,0.0,"""The zebra wasn't fast.""",12,M,Eric,,main_stimulus,thing,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.95,0.95,0.0,0.96,"""It's entertaining.""",13,M,George,negative,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.9,0.98,0.12,0.91,"""It's boring.""",14,F,Caroline,positive,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,short,long-short,long,M,Jeffrey,speech,,,0,negative,0.92,0.95,0.77,1.0,"""His speech was short.""",15,F,Ashley,,main_stimulus,human,normal,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,1.0,1.0,0.09,1.0,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,slow,fast-slow,slow,,,zebra,,,0,negative,0.96,0.99,0.93,0.05,"""The zebra was slow.""",17,F,Sharon,,main_stimulus,thing,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.99,0.98,1.0,"""It's gross.""",18,M,Ethan,negative,control,listener,,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,bad,good-bad,bad,F,Mary,presentation,,,1,negative,0.73,0.01,0.4,0.0,"""Her presentation wasn't bad.""",19,M,Raymond,,main_stimulus,human,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
118,condition1,big,big-small,small,M,Daniel,party,,,0,positive,1.0,0.91,0.89,0.2,"""His party was big.""",20,F,Amy,,main_stimulus,human,flipped,[],58,Yes,none,2,1,1,Male,english,Chrome,Mac,900,1440,17.269816666666667,
81,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.18,0.1,0.17,0.91,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.18,0.1,0.17,0.11,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.58,0.73,0.82,0.93,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,big,big-small,big,F,Jessica,party,,,0,positive,0.81,0.64,0.98,0.73,"""Her party was big.""",5,M,Raymond,,main_stimulus,human,normal,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.89,0.16,0.46,0.18,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.15,0.93,0.1,0.61,"""It's tasty.""",7,F,Sarah,negative,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,long,long-short,long,M,Gregory,speech,,,1,positive,0.75,0.15,0.14,0.8,"""His speech wasn't long.""",8,F,Angela,,main_stimulus,human,normal,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,0.81,0.46,0.93,0.91,"""The zebra was fast.""",9,M,Thomas,,main_stimulus,thing,normal,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.17,0.14,0.83,0.1,"""It's gross.""",10,M,Ethan,negative,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,small,big-small,small,M,Patrick,party,,,1,negative,0.78,0.17,0.33,0.15,"""His party wasn't small.""",11,F,Ashley,,main_stimulus,human,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.72,0.84,0.78,0.78,"""It's tasty.""",12,F,Dora,positive,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.94,0.01,0.95,0.0,"""It's boring.""",13,F,Lucy,negative,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.21,0.79,0.65,0.72,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.89,0.67,0.37,0.8,"""The zebra wasn't slow.""",15,M,Samuel,,main_stimulus,thing,normal,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,short,long-short,short,,,trail,,,1,negative,0.79,0.27,0.37,0.18,"""The trail wasn't short.""",16,F,Lisa,,main_stimulus,thing,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,0.91,0.01,0.69,"""It's entertaining.""",17,M,George,negative,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.01,0.22,0.15,"""It's gross.""",18,M,Robert,positive,control,listener,,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,bad,good-bad,bad,,,weather,,,0,negative,0.77,0.17,0.89,0.15,"""The weather was bad.""",19,F,Jessica,,main_stimulus,thing,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
81,condition1,good,good-bad,bad,M,Alexander,presentation,,,0,positive,1.0,0.2,1.0,0.09,"""His presentation was good.""",20,F,Mary,,main_stimulus,human,flipped,[],25,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,14.245433333333333,
167,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.88,0.08,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.92,0.93,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.79,0.83,0.98,1.0,"""It's tasty.""",5,F,Dora,positive,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,short,long-short,short,M,Tyler,speech,,,1,negative,0.86,0.0,0.0,0.0,"""His speech wasn't short.""",6,F,Jessica,,main_stimulus,human,flipped,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.91,0.0,1.0,0.82,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.81,0.78,0.97,1.0,"""It's entertaining.""",8,M,Mark,positive,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.68,0.02,1.0,0.8,"""It's boring.""",9,F,Lucy,negative,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,long,long-short,short,,,trail,,,0,positive,0.97,0.0,1.0,0.0,"""The trail was long.""",10,M,Paul,,main_stimulus,thing,flipped,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.0,0.0,"""It's gross.""",11,M,Robert,positive,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,small,big-small,small,,,succulent,,,1,negative,0.97,0.01,0.0,0.0,"""The succulent wasn't small.""",12,F,Shirley,,main_stimulus,thing,flipped,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,slow,fast-slow,fast,M,Dennis,driver,,,1,negative,1.0,0.9,0.0,1.0,"""His driving wasn't slow.""",13,F,Christina,,main_stimulus,human,normal,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,fast,fast-slow,slow,M,Jacob,driver,,,0,positive,0.92,0.15,0.98,0.0,"""His driving was fast.""",14,F,Emma,,main_stimulus,human,flipped,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,good,good-bad,good,,,weather,,,1,positive,0.98,0.1,0.0,1.0,"""The weather wasn't good.""",15,M,Christopher,,main_stimulus,thing,normal,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.01,0.02,0.0,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,bad,good-bad,good,,,weather,,,0,negative,1.0,0.0,1.0,1.0,"""The weather was bad.""",17,M,Steven,,main_stimulus,thing,normal,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.99,0.0,1.0,"""It's tasty.""",18,F,Sarah,negative,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.01,1.0,0.0,1.0,"""It's entertaining.""",19,M,George,negative,control,listener,,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
167,condition1,big,big-small,big,F,Karen,party,,,0,positive,1.0,0.97,1.0,1.0,"""Her party was big.""",20,M,Jonathan,,main_stimulus,human,normal,[],28,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.5480833333333335,
257,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.39,0.31,0.05,0.05,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.68,0.69,0.92,0.95,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,big,big-small,big,,,succulent,,,1,positive,0.48,0.49,0.24,0.98,"""The succulent wasn't big.""",5,M,Brandon,,main_stimulus,thing,normal,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,short,long-short,long,F,Betty,speech,,,1,negative,0.69,0.5,0.3,0.92,"""Her speech wasn't short.""",6,M,Brandon,,main_stimulus,human,normal,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,bad,good-bad,bad,M,Jerry,presentation,,,1,negative,0.52,0.03,0.0,0.0,"""His presentation wasn't bad.""",7,F,Rebecca,,main_stimulus,human,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,long,long-short,short,,,trail,,,0,positive,0.5,0.48,0.53,0.0,"""The trail was long.""",8,F,Sandra,,main_stimulus,thing,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,long,long-short,short,,,trail,,,0,positive,0.47,0.48,0.53,0.0,"""The trail was long.""",8,F,Sandra,,main_stimulus,thing,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,small,big-small,big,F,Carolyn,party,,,0,negative,0.25,0.55,0.69,1.0,"""Her party was small.""",9,M,Christopher,,main_stimulus,human,normal,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.05,0.98,0.0,0.0,"""It's entertaining.""",10,M,George,negative,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.99,0.02,1.0,0.0,"""It's boring.""",11,F,Lucy,negative,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.05,0.04,0.07,0.09,"""It's gross.""",12,M,Robert,positive,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,0.87,0.5,0.96,0.03,"""The zebra was slow.""",13,F,Cynthia,,main_stimulus,thing,normal,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,fast,fast-slow,slow,M,Matthew,driver,,,0,positive,0.87,0.06,1.0,0.0,"""His driving was fast.""",14,F,Lisa,,main_stimulus,human,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.02,0.02,"""It's tasty.""",15,F,Sarah,negative,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.76,0.48,1.0,0.85,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.76,0.76,0.99,1.0,"""It's entertaining.""",17,M,Mark,positive,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,good,good-bad,bad,,,weather,,,1,positive,0.36,0.12,0.37,0.0,"""The weather wasn't good.""",18,F,Sharon,,main_stimulus,thing,flipped,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.95,0.59,1.0,0.68,"""It's gross.""",19,M,Ethan,negative,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
257,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.06,0.01,0.02,0.0,"""It's boring.""",20,F,Caroline,positive,control,listener,,[],26,Yes,,3,1,1,Male,English,Chrome,Windows,960,1707,7.682783333333333,
88,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.93,0.81,0.12,0.02,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.99,0.92,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.8,0.79,0.18,0.22,"""It's boring.""",5,F,Caroline,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.97,0.9,0.94,0.89,"""It's boring.""",6,F,Lucy,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.82,0.82,0.11,0.82,"""It's entertaining.""",7,M,George,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.97,0.84,0.04,0.89,"""It's tasty.""",8,F,Sarah,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,good,good-bad,good,M,Robert,presentation,,,0,positive,0.97,0.87,0.85,0.88,"""His presentation was good.""",9,F,Emily,,main_stimulus,human,normal,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.96,0.9,0.93,0.94,"""It's gross.""",10,M,Ethan,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
88,condition1,long,long-short,short,,,trail,,,0,positive,0.97,0.9,0.87,0.03,"""The trail was long.""",11,M,Nicholas,,main_stimulus,thing,flipped,[],70,Yes,,3,1,1,Male,English,Chrome,Windows,768,1366,9.018966666666667,
